date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2010-06-11,27,22,0.0,12.9,5,0,04:30 AM,05:47 PM,05:53 AM,06:45 PM,22,26,26,23,12,56,89,44.0,1005,27,8,253,8,Bangalore
2010-06-12,27,21,0.0,10.6,5,0,05:28 AM,06:48 PM,05:53 AM,06:46 PM,21,26,26,23,16,64,87,7.6,1005,27,9,252,11,Bangalore
2010-06-13,25,21,0.0,10.6,5,5,06:28 AM,07:48 PM,05:53 AM,06:46 PM,20,24,24,23,25,79,85,1.1,1006,25,10,239,17,Bangalore
2010-06-14,26,21,0.0,10.6,5,13,07:32 AM,08:44 PM,05:53 AM,06:46 PM,19,24,24,23,23,75,81,0.1,1008,26,10,243,17,Bangalore
2010-06-15,26,20,0.0,10.6,5,20,08:34 AM,09:36 PM,05:54 AM,06:47 PM,19,24,24,22,22,69,83,0.9,1009,26,8,244,16,Bangalore
2010-06-16,28,20,0.0,12.9,6,28,09:35 AM,10:24 PM,05:54 AM,06:47 PM,19,25,25,24,20,46,77,2.8,1009,28,9,244,14,Bangalore
2010-06-17,27,21,0.0,12.9,5,35,10:33 AM,11:09 PM,05:54 AM,06:47 PM,19,24,24,23,20,61,79,1.2,1009,27,9,246,14,Bangalore
2010-06-18,25,20,0.0,8.1,5,43,11:29 AM,11:53 PM,05:54 AM,06:47 PM,19,23,23,22,17,66,84,5.7,1009,25,6,244,11,Bangalore
2010-06-19,27,21,0.0,12.9,5,50,12:23 PM,No moonset,05:54 AM,06:48 PM,20,24,24,23,14,55,83,7.4,1009,27,8,225,10,Bangalore
2010-06-20,27,21,0.0,12.9,5,58,01:18 PM,12:35 AM,05:55 AM,06:48 PM,19,24,24,23,15,42,80,1.9,1009,27,9,238,11,Bangalore
2010-06-21,31,20,0.0,12.9,6,65,02:13 PM,01:20 AM,05:55 AM,06:48 PM,19,26,26,25,14,43,72,4.4,1009,31,9,251,10,Bangalore
2010-06-22,31,20,0.0,12.9,6,73,03:10 PM,02:05 AM,05:55 AM,06:48 PM,19,26,26,25,17,36,71,5.7,1008,31,9,262,12,Bangalore
2010-06-23,28,20,0.0,12.9,6,80,04:07 PM,02:54 AM,05:55 AM,06:48 PM,19,25,25,24,19,48,76,1.7,1008,28,10,263,14,Bangalore
2010-06-24,28,20,0.0,12.9,6,88,05:04 PM,03:46 AM,05:55 AM,06:49 PM,18,25,25,24,21,58,71,0.0,1007,28,10,266,16,Bangalore
2010-06-25,26,20,0.0,10.6,5,96,05:59 PM,04:39 AM,05:56 AM,06:49 PM,18,24,24,23,22,70,74,0.2,1005,26,10,263,17,Bangalore
2010-06-26,30,21,0.0,12.9,6,100,06:50 PM,05:34 AM,05:56 AM,06:49 PM,18,25,25,24,23,50,69,0.0,1005,30,10,253,17,Bangalore
2010-06-27,32,20,0.0,12.9,6,89,07:39 PM,06:27 AM,05:56 AM,06:49 PM,18,26,26,25,20,46,64,0.2,1007,32,10,247,15,Bangalore
2010-06-28,33,21,0.0,12.9,6,82,08:22 PM,07:20 AM,05:56 AM,06:49 PM,18,27,27,26,19,34,63,1.6,1007,33,10,253,14,Bangalore
2010-06-29,30,21,0.0,12.9,6,74,09:03 PM,08:10 AM,05:57 AM,06:49 PM,18,27,27,25,18,33,68,6.0,1007,30,9,258,13,Bangalore
2010-06-30,31,20,0.0,11.9,6,67,09:41 PM,08:58 AM,05:57 AM,06:50 PM,18,26,26,24,21,47,70,2.4,1006,31,9,262,16,Bangalore
2010-07-01,27,20,0.0,11.9,5,64,10:17 PM,09:44 AM,05:57 AM,06:50 PM,18,24,24,23,21,61,74,5.1,1006,27,9,257,16,Bangalore
2010-07-02,23,20,0.0,9.4,5,57,10:52 PM,10:29 AM,05:57 AM,06:50 PM,18,21,23,21,20,73,84,6.4,1007,23,7,253,15,Bangalore
2010-07-03,25,20,0.0,10.6,5,50,11:28 PM,11:15 AM,05:58 AM,06:50 PM,18,23,23,22,19,76,81,0.4,1007,25,9,248,14,Bangalore
2010-07-04,28,20,0.0,11.9,6,42,No moonrise,12:01 PM,05:58 AM,06:50 PM,19,25,25,24,17,63,77,9.2,1007,28,9,248,12,Bangalore
2010-07-05,27,21,0.0,10.6,5,35,12:05 AM,12:48 PM,05:58 AM,06:50 PM,20,25,25,23,15,56,82,9.4,1008,27,9,255,11,Bangalore
2010-07-06,23,20,0.0,9.4,5,28,12:45 AM,01:39 PM,05:59 AM,06:50 PM,19,21,21,21,16,69,90,28.1,1010,23,7,260,11,Bangalore
2010-07-07,24,19,0.0,11.9,5,21,01:29 AM,02:33 PM,05:59 AM,06:50 PM,19,22,22,21,13,60,88,1.3,1010,24,7,258,9,Bangalore
2010-07-08,25,20,0.0,12.9,5,13,02:17 AM,03:31 PM,05:59 AM,06:50 PM,20,24,24,22,9,52,89,12.6,1011,25,8,239,6,Bangalore
2010-07-09,28,21,0.0,12.9,6,6,03:11 AM,04:30 PM,05:59 AM,06:50 PM,20,26,26,24,8,56,80,25.3,1010,28,8,287,5,Bangalore
2010-07-10,30,22,0.0,12.5,6,0,04:10 AM,05:31 PM,06:00 AM,06:50 PM,21,27,27,25,7,50,80,23.5,1010,30,8,245,5,Bangalore
2010-07-11,29,22,0.0,12.5,6,0,05:14 AM,06:29 PM,06:00 AM,06:50 PM,21,27,27,25,9,49,81,19.0,1010,29,8,246,7,Bangalore
2010-07-12,29,21,0.0,12.5,6,1,06:17 AM,07:25 PM,06:00 AM,06:50 PM,20,25,25,24,12,39,82,9.5,1010,29,7,259,9,Bangalore
2010-07-13,28,19,0.0,12.5,5,8,07:21 AM,08:16 PM,06:00 AM,06:50 PM,19,25,25,23,13,45,82,9.6,1010,28,9,267,9,Bangalore
2010-07-14,21,20,0.0,7.6,5,16,08:22 AM,09:04 PM,06:01 AM,06:50 PM,19,20,20,20,12,71,93,22.4,1010,21,6,270,8,Bangalore
2010-07-15,27,19,0.0,8.9,5,23,09:21 AM,09:50 PM,06:01 AM,06:50 PM,20,24,24,23,16,52,84,10.1,1007,27,7,271,11,Bangalore
2010-07-16,26,20,0.0,8.9,5,30,10:17 AM,10:34 PM,06:01 AM,06:50 PM,20,24,24,22,15,59,89,8.3,1006,26,8,256,10,Bangalore
2010-07-17,26,20,0.0,10.3,5,37,11:14 AM,11:19 PM,06:02 AM,06:50 PM,19,24,24,22,17,53,83,3.3,1006,26,8,258,12,Bangalore
2010-07-18,27,20,0.0,10.3,5,45,12:09 PM,No moonset,06:02 AM,06:50 PM,20,24,24,23,16,65,83,7.0,1007,27,7,261,12,Bangalore
2010-07-19,26,20,0.0,8.9,5,52,01:06 PM,12:04 AM,06:02 AM,06:50 PM,19,24,24,22,19,67,84,1.3,1006,26,10,258,13,Bangalore
2010-07-20,23,20,0.0,7.6,5,59,02:02 PM,12:52 AM,06:02 AM,06:50 PM,19,21,22,21,21,80,88,2.6,1006,23,7,253,14,Bangalore
2010-07-21,25,20,0.0,8.9,5,66,02:59 PM,01:42 AM,06:03 AM,06:49 PM,19,23,23,22,22,72,83,0.4,1007,25,9,263,16,Bangalore
2010-07-22,26,20,0.0,8.9,5,74,03:54 PM,02:34 AM,06:03 AM,06:49 PM,19,24,24,23,18,73,80,1.4,1008,26,10,264,13,Bangalore
2010-07-23,27,20,0.0,11.6,5,81,04:46 PM,03:28 AM,06:03 AM,06:49 PM,18,24,24,23,19,64,78,2.1,1009,27,10,261,14,Bangalore
2010-07-24,26,20,0.0,8.9,5,88,05:35 PM,04:21 AM,06:03 AM,06:49 PM,18,24,24,22,23,70,79,4.0,1008,26,9,261,17,Bangalore
2010-07-25,24,20,0.0,6.2,5,96,06:20 PM,05:14 AM,06:04 AM,06:49 PM,18,21,22,21,27,90,84,6.3,1006,24,5,259,18,Bangalore
2010-07-26,24,20,0.0,10.3,5,100,07:01 PM,06:05 AM,06:04 AM,06:48 PM,18,23,23,22,26,72,79,0.4,1008,24,10,258,18,Bangalore
2010-07-27,28,20,0.0,8.9,5,90,07:40 PM,06:53 AM,06:04 AM,06:48 PM,19,25,25,23,22,70,77,2.9,1008,28,10,259,16,Bangalore
2010-07-28,25,21,0.0,8.9,5,83,08:16 PM,07:40 AM,06:04 AM,06:48 PM,19,24,24,23,21,74,82,1.3,1008,25,8,266,15,Bangalore
2010-07-29,21,19,0.0,6.2,5,75,08:52 PM,08:25 AM,06:04 AM,06:48 PM,19,20,21,20,19,98,94,6.3,1007,21,8,252,13,Bangalore
2010-07-30,25,20,0.0,8.9,5,68,09:28 PM,09:11 AM,06:05 AM,06:47 PM,19,23,23,22,22,80,86,0.5,1008,25,9,258,17,Bangalore
2010-07-31,26,19,0.0,11.6,5,64,10:03 PM,09:56 AM,06:05 AM,06:47 PM,18,24,24,23,20,61,79,0.0,1009,26,10,257,15,Bangalore
2010-08-01,29,18,0.0,11.6,6,54,10:41 PM,10:42 AM,06:05 AM,06:47 PM,18,24,24,23,22,56,77,3.1,1010,29,10,262,16,Bangalore
2010-08-02,28,19,0.0,10.3,5,46,11:23 PM,11:31 AM,06:05 AM,06:46 PM,19,24,24,23,20,64,78,0.5,1009,28,9,259,15,Bangalore
2010-08-03,28,20,0.0,11.6,6,39,No moonrise,12:22 PM,06:05 AM,06:46 PM,19,24,24,23,20,60,78,1.2,1008,28,9,253,15,Bangalore
2010-08-04,27,20,0.0,11.6,5,32,12:08 AM,01:17 PM,06:06 AM,06:46 PM,19,24,24,23,21,65,81,4.6,1007,27,10,260,15,Bangalore
2010-08-05,28,19,0.0,11.6,6,24,12:58 AM,02:14 PM,06:06 AM,06:45 PM,19,24,24,23,18,54,77,0.3,1009,28,7,265,13,Bangalore
2010-08-06,29,19,0.0,11.6,6,17,01:54 AM,03:13 PM,06:06 AM,06:45 PM,19,25,25,23,18,56,77,1.5,1009,29,8,265,13,Bangalore
2010-08-07,30,20,0.0,11.6,6,10,02:54 AM,04:12 PM,06:06 AM,06:44 PM,19,25,25,24,18,53,76,1.8,1009,30,7,257,13,Bangalore
2010-08-08,31,20,0.0,11.6,6,3,03:57 AM,05:09 PM,06:06 AM,06:44 PM,19,26,26,24,16,48,76,7.6,1008,31,7,261,12,Bangalore
2010-08-09,31,20,0.0,11.6,6,0,05:01 AM,06:03 PM,06:06 AM,06:44 PM,19,26,26,24,15,45,76,2.9,1008,31,7,274,11,Bangalore
2010-08-10,30,20,0.0,11.6,6,0,06:04 AM,06:53 PM,06:07 AM,06:43 PM,19,26,26,24,14,40,73,0.3,1008,30,8,285,10,Bangalore
2010-08-11,29,20,0.0,11.6,6,4,07:05 AM,07:41 PM,06:07 AM,06:43 PM,19,26,26,24,17,47,74,0.4,1008,29,8,272,13,Bangalore
2010-08-12,30,20,0.0,10.2,6,12,08:04 AM,08:27 PM,06:07 AM,06:42 PM,20,26,26,24,13,58,78,6.3,1007,30,7,268,9,Bangalore
2010-08-13,29,20,0.0,11.6,6,19,09:02 AM,09:13 PM,06:07 AM,06:42 PM,20,25,25,24,13,62,81,16.7,1007,29,7,274,9,Bangalore
2010-08-14,29,20,0.0,10.2,6,26,10:00 AM,10:00 PM,06:07 AM,06:41 PM,20,26,26,24,15,59,80,8.8,1007,29,7,260,11,Bangalore
2010-08-15,29,20,0.0,11.6,6,33,10:58 AM,10:48 PM,06:07 AM,06:41 PM,21,26,26,24,11,57,83,9.7,1008,29,8,247,8,Bangalore
2010-08-16,27,21,0.0,7.5,6,41,11:56 AM,11:39 PM,06:07 AM,06:40 PM,20,25,25,24,14,72,84,8.6,1008,27,8,251,10,Bangalore
2010-08-17,28,20,0.0,10.2,5,48,12:54 PM,No moonset,06:08 AM,06:40 PM,20,25,25,23,16,72,85,6.0,1008,28,9,254,11,Bangalore
2010-08-18,26,20,0.0,8.9,5,55,01:50 PM,12:30 AM,06:08 AM,06:39 PM,20,24,24,22,17,76,87,23.7,1008,26,8,266,12,Bangalore
2010-08-19,29,20,0.0,10.2,6,63,02:42 PM,01:24 AM,06:08 AM,06:39 PM,20,25,25,24,14,62,83,18.3,1008,29,6,284,10,Bangalore
2010-08-20,27,20,0.0,8.9,5,70,03:33 PM,02:17 AM,06:08 AM,06:38 PM,21,25,25,23,9,77,87,37.5,1009,27,5,293,7,Bangalore
2010-08-21,28,21,0.0,7.5,5,77,04:18 PM,03:10 AM,06:08 AM,06:37 PM,21,25,25,23,10,78,90,19.2,1008,28,7,277,7,Bangalore
2010-08-22,26,20,0.0,8.9,5,84,05:01 PM,04:01 AM,06:08 AM,06:37 PM,20,24,24,22,13,74,90,1.7,1008,26,6,270,9,Bangalore
2010-08-23,28,20,0.0,7.5,5,92,05:40 PM,04:50 AM,06:08 AM,06:36 PM,21,25,25,23,16,82,88,41.3,1007,28,6,289,11,Bangalore
2010-08-24,23,20,0.0,6.1,5,99,06:17 PM,05:38 AM,06:08 AM,06:36 PM,21,23,23,22,16,89,94,28.6,1006,23,7,287,11,Bangalore
2010-08-25,22,20,0.0,6.1,5,100,06:53 PM,06:23 AM,06:08 AM,06:35 PM,20,21,22,21,13,95,96,15.4,1006,22,6,274,9,Bangalore
2010-08-26,24,20,0.0,8.9,5,87,07:29 PM,07:08 AM,06:08 AM,06:34 PM,20,23,23,22,17,78,90,0.7,1007,24,6,255,13,Bangalore
2010-08-27,27,19,0.0,10.2,5,79,08:04 PM,07:54 AM,06:08 AM,06:34 PM,20,24,24,23,18,66,85,0.4,1007,27,8,248,13,Bangalore
2010-08-28,29,19,0.0,11.6,6,72,08:41 PM,08:39 AM,06:08 AM,06:33 PM,20,25,25,23,17,50,82,6.7,1007,29,7,245,12,Bangalore
2010-08-29,28,20,0.0,10.2,5,65,09:21 PM,09:27 AM,06:08 AM,06:32 PM,20,24,24,23,19,72,85,18.0,1008,28,6,256,13,Bangalore
2010-08-30,26,20,0.0,8.9,5,57,10:04 PM,10:17 AM,06:08 AM,06:32 PM,19,22,22,22,21,83,89,2.5,1008,26,8,254,15,Bangalore
2010-08-31,27,19,0.0,10.2,5,54,10:51 PM,11:09 AM,06:08 AM,06:31 PM,18,22,22,22,22,60,82,1.4,1009,27,7,263,16,Bangalore
2010-09-01,28,18,0.0,11.6,6,37,11:43 PM,12:04 PM,06:08 AM,06:31 PM,18,23,23,22,17,50,81,0.0,1010,28,8,267,12,Bangalore
2010-09-02,29,19,0.0,10.2,5,29,No moonrise,01:00 PM,06:08 AM,06:30 PM,19,25,25,23,16,60,81,1.4,1010,29,7,274,12,Bangalore
2010-09-03,26,20,0.0,11.6,5,22,12:39 AM,01:57 PM,06:09 AM,06:29 PM,19,24,24,22,17,71,85,3.8,1009,26,8,279,12,Bangalore
2010-09-04,27,19,0.0,11.6,5,14,01:39 AM,02:53 PM,06:09 AM,06:29 PM,19,24,24,22,17,67,84,0.4,1008,27,6,260,12,Bangalore
2010-09-05,29,19,0.0,10.2,6,7,02:41 AM,03:48 PM,06:09 AM,06:28 PM,19,24,24,23,16,65,80,1.3,1010,29,7,256,12,Bangalore
2010-09-06,27,19,0.0,10.2,5,0,03:43 AM,04:39 PM,06:09 AM,06:27 PM,19,23,23,23,17,62,82,0.1,1010,27,7,258,13,Bangalore
2010-09-07,28,20,0.0,11.6,5,0,04:44 AM,05:28 PM,06:09 AM,06:26 PM,19,24,24,23,19,61,81,1.4,1008,28,10,258,14,Bangalore
2010-09-08,29,19,0.0,11.6,6,0,05:45 AM,06:15 PM,06:09 AM,06:26 PM,19,24,24,23,20,53,79,0.2,1008,29,10,254,15,Bangalore
2010-09-09,28,19,0.0,11.6,6,1,06:44 AM,07:02 PM,06:09 AM,06:25 PM,19,24,24,23,16,53,79,0.3,1009,28,9,248,12,Bangalore
2010-09-10,31,19,0.0,10.2,6,8,07:44 AM,07:50 PM,06:09 AM,06:24 PM,19,25,25,24,15,64,80,24.8,1009,31,6,254,11,Bangalore
2010-09-11,23,20,0.0,6.1,5,16,08:44 AM,08:39 PM,06:09 AM,06:24 PM,20,21,22,21,13,89,91,4.2,1009,23,7,255,9,Bangalore
2010-09-12,29,20,0.0,11.6,6,23,09:44 AM,09:31 PM,06:09 AM,06:23 PM,20,25,25,24,12,58,82,1.8,1009,29,7,276,8,Bangalore
2010-09-13,26,20,0.0,10.2,5,31,10:44 AM,10:23 PM,06:09 AM,06:22 PM,20,24,24,23,14,62,83,1.6,1008,26,8,272,10,Bangalore
2010-09-14,29,19,0.0,10.2,5,38,11:42 AM,11:18 PM,06:09 AM,06:22 PM,19,24,24,23,16,61,80,0.6,1007,29,8,258,12,Bangalore
2010-09-15,27,19,0.0,10.2,5,46,12:37 PM,No moonset,06:09 AM,06:21 PM,19,24,24,23,17,62,83,2.5,1007,27,10,262,12,Bangalore
2010-09-16,28,19,0.0,8.8,5,53,01:29 PM,12:12 AM,06:09 AM,06:20 PM,19,24,24,23,15,64,81,1.2,1008,28,7,260,11,Bangalore
2010-09-17,27,19,0.0,11.6,5,61,02:16 PM,01:06 AM,06:09 AM,06:19 PM,19,24,24,23,17,60,83,12.4,1007,27,7,269,12,Bangalore
2010-09-18,29,19,0.0,11.6,5,68,03:00 PM,01:58 AM,06:09 AM,06:19 PM,18,24,24,23,18,44,78,0.4,1006,29,7,259,13,Bangalore
2010-09-19,29,18,0.0,11.6,6,76,03:40 PM,02:47 AM,06:09 AM,06:18 PM,19,24,24,23,13,49,79,3.9,1007,29,7,255,9,Bangalore
2010-09-20,30,19,0.0,11.6,6,84,04:17 PM,03:35 AM,06:09 AM,06:17 PM,19,25,25,24,8,51,77,6.6,1008,30,7,232,5,Bangalore
2010-09-21,29,19,0.0,11.6,6,91,04:54 PM,04:21 AM,06:09 AM,06:17 PM,21,26,26,24,8,56,83,15.5,1009,29,8,134,5,Bangalore
2010-09-22,32,19,0.0,10.2,6,99,05:30 PM,05:06 AM,06:09 AM,06:16 PM,21,27,27,25,10,53,82,52.2,1009,32,5,145,6,Bangalore
2010-09-23,32,21,0.0,11.6,6,100,06:05 PM,05:52 AM,06:09 AM,06:15 PM,21,27,27,25,10,35,83,31.6,1009,32,8,166,6,Bangalore
2010-09-24,31,20,0.0,10.2,6,86,06:42 PM,06:37 AM,06:09 AM,06:14 PM,22,27,27,25,7,53,85,31.8,1008,31,6,227,4,Bangalore
2010-09-25,28,21,0.0,10.2,6,79,07:22 PM,07:25 AM,06:09 AM,06:14 PM,22,26,26,24,7,66,88,30.6,1009,28,5,208,4,Bangalore
2010-09-26,29,20,0.0,11.6,6,71,08:03 PM,08:14 AM,06:09 AM,06:13 PM,21,26,26,24,9,50,87,12.7,1010,29,7,112,5,Bangalore
2010-09-27,27,20,0.0,8.8,5,64,08:49 PM,09:05 AM,06:09 AM,06:12 PM,21,25,25,23,13,62,89,27.2,1010,27,6,103,9,Bangalore
2010-09-28,28,20,0.0,10.2,5,56,09:39 PM,09:59 AM,06:09 AM,06:12 PM,21,25,25,23,12,71,88,3.1,1010,28,5,114,9,Bangalore
2010-09-29,28,20,0.0,11.6,6,48,10:32 PM,10:54 AM,06:09 AM,06:11 PM,21,26,26,24,10,58,86,19.8,1010,28,6,124,6,Bangalore
2010-09-30,29,19,0.0,11.6,6,41,11:30 PM,11:49 AM,06:09 AM,06:10 PM,20,26,26,24,8,46,82,2.7,1009,29,7,84,5,Bangalore
2010-10-01,30,20,0.0,8.8,6,39,No moonrise,12:44 PM,06:09 AM,06:10 PM,21,26,26,24,9,53,89,86.4,1008,30,6,102,5,Bangalore
2010-10-02,28,20,0.0,8.8,6,32,12:28 AM,01:37 PM,06:09 AM,06:09 PM,21,26,26,24,10,54,88,55.7,1008,28,7,110,5,Bangalore
2010-10-03,29,20,0.0,11.6,6,25,01:28 AM,02:27 PM,06:09 AM,06:08 PM,21,26,26,24,8,47,86,27.3,1008,29,9,113,5,Bangalore
2010-10-04,28,20,0.0,8.8,6,18,02:28 AM,03:16 PM,06:09 AM,06:08 PM,21,25,25,23,6,53,89,21.6,1008,28,8,217,4,Bangalore
2010-10-05,30,20,0.0,8.8,6,10,03:27 AM,04:03 PM,06:09 AM,06:07 PM,21,26,26,24,7,66,87,11.2,1006,30,7,237,4,Bangalore
2010-10-06,28,21,0.0,8.8,5,3,04:25 AM,04:49 PM,06:09 AM,06:06 PM,21,26,26,23,14,73,90,39.5,1006,28,7,273,9,Bangalore
2010-10-07,27,20,0.0,8.8,5,0,05:25 AM,05:37 PM,06:09 AM,06:06 PM,21,24,24,23,11,84,93,23.1,1006,27,8,266,8,Bangalore
2010-10-08,27,20,0.0,10.2,5,0,06:24 AM,06:25 PM,06:09 AM,06:05 PM,21,25,25,23,11,66,91,3.5,1007,27,8,275,7,Bangalore
2010-10-09,27,21,0.0,11.6,5,4,07:26 AM,07:17 PM,06:09 AM,06:04 PM,21,24,24,23,10,56,89,3.7,1007,27,10,275,7,Bangalore
2010-10-10,27,19,0.0,11.6,5,11,08:27 AM,08:11 PM,06:09 AM,06:04 PM,20,24,24,23,12,53,87,8.4,1008,27,7,265,7,Bangalore
2010-10-11,27,20,0.0,11.6,5,18,09:28 AM,09:07 PM,06:09 AM,06:03 PM,19,23,23,22,13,51,85,2.1,1010,27,9,271,9,Bangalore
2010-10-12,28,19,0.0,11.6,5,26,10:26 AM,10:03 PM,06:09 AM,06:03 PM,20,23,23,22,11,55,85,6.3,1012,28,9,282,7,Bangalore
2010-10-13,26,19,0.0,7.4,5,33,11:21 AM,10:58 PM,06:10 AM,06:02 PM,21,24,24,22,11,68,90,9.5,1011,26,10,287,7,Bangalore
2010-10-14,26,19,0.0,11.6,5,40,12:10 PM,11:51 PM,06:10 AM,06:02 PM,20,24,24,22,14,66,90,17.5,1010,26,6,271,9,Bangalore
2010-10-15,26,19,0.0,7.4,5,48,12:56 PM,No moonset,06:10 AM,06:01 PM,20,22,22,22,18,75,90,24.7,1009,26,8,270,12,Bangalore
2010-10-16,26,18,0.0,11.6,5,55,01:38 PM,12:42 AM,06:10 AM,06:00 PM,19,22,22,21,18,55,87,4.8,1008,26,8,271,12,Bangalore
2010-10-17,27,18,0.0,11.6,5,62,02:16 PM,01:31 AM,06:10 AM,06:00 PM,19,22,22,21,16,59,87,2.2,1008,27,7,246,11,Bangalore
2010-10-18,28,18,0.0,8.7,5,69,02:53 PM,02:17 AM,06:10 AM,05:59 PM,19,23,23,22,13,56,85,0.3,1008,28,6,246,8,Bangalore
2010-10-19,29,19,0.0,8.7,5,77,03:29 PM,03:03 AM,06:10 AM,05:59 PM,20,24,24,23,11,57,85,3.2,1009,29,8,241,6,Bangalore
2010-10-20,27,20,0.0,8.7,5,84,04:05 PM,03:48 AM,06:10 AM,05:58 PM,21,24,24,23,11,61,89,32.4,1010,27,5,258,7,Bangalore
2010-10-21,28,21,0.0,8.7,5,91,04:42 PM,04:33 AM,06:11 AM,05:58 PM,21,25,25,23,11,72,91,9.3,1009,28,6,256,7,Bangalore
2010-10-22,27,19,0.0,8.7,5,98,05:21 PM,05:21 AM,06:11 AM,05:57 PM,20,23,23,22,15,71,90,0.1,1008,27,5,246,10,Bangalore
2010-10-23,27,19,0.0,7.2,5,100,06:02 PM,06:09 AM,06:11 AM,05:57 PM,20,24,24,22,15,70,88,1.4,1009,27,5,254,10,Bangalore
2010-10-24,27,19,0.0,8.7,5,87,06:47 PM,07:01 AM,06:11 AM,05:56 PM,20,23,23,22,12,65,88,0.3,1009,27,5,268,8,Bangalore
2010-10-25,28,20,0.0,8.7,5,80,07:36 PM,07:55 AM,06:11 AM,05:56 PM,20,24,24,23,11,63,86,3.3,1010,28,8,289,7,Bangalore
2010-10-26,29,21,0.0,7.2,6,72,08:29 PM,08:50 AM,06:12 AM,05:56 PM,21,26,26,24,7,51,86,13.2,1011,29,9,156,4,Bangalore
2010-10-27,24,20,0.0,4.3,5,65,09:25 PM,09:45 AM,06:12 AM,05:55 PM,21,24,24,22,8,77,95,22.5,1012,24,7,81,5,Bangalore
2010-10-28,27,20,0.0,8.7,5,58,10:23 PM,10:40 AM,06:12 AM,05:55 PM,20,24,24,23,11,55,85,2.9,1012,27,9,62,8,Bangalore
2010-10-29,26,18,0.0,7.2,5,51,11:21 PM,11:33 AM,06:12 AM,05:54 PM,20,24,24,22,14,69,87,3.5,1011,26,6,33,10,Bangalore
2010-10-30,26,20,0.0,5.8,5,43,No moonrise,12:22 PM,06:13 AM,05:54 PM,21,24,24,22,11,81,91,19.9,1011,26,6,23,7,Bangalore
2010-10-31,24,20,0.0,4.3,5,39,12:19 AM,01:10 PM,06:13 AM,05:54 PM,21,23,23,21,10,93,95,28.4,1011,24,7,178,7,Bangalore
2010-11-01,27,20,0.0,4.3,5,22,01:16 AM,01:56 PM,06:13 AM,05:53 PM,21,24,24,22,8,90,94,88.2,1009,27,6,319,5,Bangalore
2010-11-02,24,20,0.0,4.3,5,15,02:12 AM,02:40 PM,06:13 AM,05:53 PM,21,23,23,22,7,86,95,41.0,1009,24,8,258,5,Bangalore
2010-11-03,28,19,0.0,7.2,5,7,03:09 AM,03:26 PM,06:14 AM,05:53 PM,21,25,25,23,6,63,90,11.7,1011,28,7,101,4,Bangalore
2010-11-04,28,21,0.0,8.7,5,0,04:07 AM,04:12 PM,06:14 AM,05:52 PM,21,25,25,23,8,62,88,2.4,1012,28,6,80,6,Bangalore
2010-11-05,27,19,0.0,7.2,5,0,05:06 AM,05:02 PM,06:14 AM,05:52 PM,21,24,24,22,9,62,91,10.7,1011,27,10,37,6,Bangalore
2010-11-06,26,19,0.0,8.7,5,0,06:07 AM,05:55 PM,06:15 AM,05:52 PM,19,23,23,22,11,54,88,3.8,1010,26,10,108,7,Bangalore
2010-11-07,22,18,0.0,7.2,5,0,07:09 AM,06:50 PM,06:15 AM,05:52 PM,18,19,20,19,17,58,91,20.3,1007,22,6,314,11,Bangalore
2010-11-08,25,17,0.0,7.2,5,8,08:09 AM,07:48 PM,06:15 AM,05:51 PM,19,21,21,20,17,70,90,22.8,1007,25,5,186,11,Bangalore
2010-11-09,26,19,0.0,8.7,5,15,09:07 AM,08:45 PM,06:16 AM,05:51 PM,21,24,24,22,14,76,92,6.4,1012,26,5,123,9,Bangalore
2010-11-10,28,20,0.0,7.2,5,23,10:00 AM,09:41 PM,06:16 AM,05:51 PM,21,25,25,23,9,67,88,4.7,1013,28,8,83,6,Bangalore
2010-11-11,26,18,0.0,8.7,5,30,10:49 AM,10:33 PM,06:16 AM,05:51 PM,21,24,24,23,8,42,89,24.4,1012,26,8,132,5,Bangalore
2010-11-12,27,18,0.0,7.2,5,38,11:33 AM,11:24 PM,06:17 AM,05:51 PM,20,24,24,22,9,74,89,5.4,1010,27,8,132,6,Bangalore
2010-11-13,27,19,0.0,5.7,5,45,12:13 PM,No moonset,06:17 AM,05:51 PM,21,24,24,23,8,78,90,3.7,1010,27,8,101,5,Bangalore
2010-11-14,28,20,0.0,8.7,5,53,12:51 PM,12:11 AM,06:18 AM,05:50 PM,20,24,24,23,11,60,87,3.5,1012,28,8,108,8,Bangalore
2010-11-15,26,20,0.0,8.7,5,60,01:27 PM,12:57 AM,06:18 AM,05:50 PM,21,24,24,22,11,67,90,5.0,1013,26,6,87,7,Bangalore
2010-11-16,26,19,0.0,7.2,5,68,02:03 PM,01:43 AM,06:18 AM,05:50 PM,20,23,23,22,13,70,89,4.3,1011,26,8,45,10,Bangalore
2010-11-17,25,20,0.0,4.2,5,76,02:39 PM,02:28 AM,06:19 AM,05:50 PM,20,23,23,22,18,89,93,3.8,1010,25,6,112,13,Bangalore
2010-11-18,26,19,0.0,7.2,5,83,03:17 PM,03:14 AM,06:19 AM,05:50 PM,20,23,23,22,16,81,90,2.9,1012,26,5,106,11,Bangalore
